3.904763185038035247e-04 1.918115945308398367e-03 6.675824735542964551e-03 1.675743747134392919e-02 3.188193110791841256e-02 4.285014760759307817e-02 3.513797427830618603e-02 1.975642896871157225e-02 8.550206901426620279e-03 2.722200868539846087e-03 6.145160451385643912e-04 9.733847051255667307e-05 1.179322283408497397e-05 2.243440019339110904e-06 1.297550127050455323e-06 6.055026587552014162e-07 1.345163785009649904e-07 1.371149797999954480e-08
1.532348166028885302e-03 7.528681339430937959e-03 2.636751997189732202e-02 7.152318551495791266e-02 1.775321238290236137e-01 2.888077234337299570e-01 2.092058696652000782e-01 9.216840940422935113e-02 3.911328699526373659e-02 1.389605005226413233e-02 3.673840096796264412e-03 9.013795502771765854e-04 3.827884913328023601e-04 2.641344912119671139e-04 1.804484327177095825e-04 7.916270646718714433e-05 1.751970113422792919e-05 1.922283266574417372e-06
4.069132385855152995e-03 2.010973288035619935e-02 7.469611764614574045e-02 2.143389368906792047e-01 5.694923360898253017e-01 9.868249340662695879e-01 6.997045091487500423e-01 3.056767633744861823e-01 1.541314869107206220e-01 7.239560252910626215e-02 3.230520486535357061e-02 2.066369915477117916e-02 1.630245604903548390e-02 1.224294168580802172e-02 8.018737625570244651e-03 3.421939789017964390e-03 7.558476765260062520e-04 8.491600170630519344e-05
7.316082435210409171e-03 3.841281998934139436e-02 2.196617081398879179e-01 6.352699718892569347e-01 8.511684818790555829e-01 1.221390093259864695e+00 1.016415283957579074e+00 6.916487471440161405e-01 5.044320604225540627e-01 3.212317578613261282e-01 2.211566470603285317e-01 1.968104801575048801e-01 1.723245181007252991e-01 1.413812671314979286e-01 1.019189476365160579e-01 4.564690560675453701e-02 1.011669728819027288e-02 1.092083539114927599e-03
8.894683805541651195e-03 4.695486151295682337e-02 2.761952046070816347e-01 7.786014658742246297e-01 8.132006124786870238e-01 9.883392478485928390e-01 1.100927299997904063e+00 1.162764829910022835e+00 1.038127657410965909e+00 7.080548779122430858e-01 4.901340650638368879e-01 4.373949261809700895e-01 4.242873050709086713e-01 4.616628822330582915e-01 4.242180472521154266e-01 2.093552671273057608e-01 4.669117307600419153e-02 4.660126855781582429e-03
7.311037625226352726e-03 3.618125656533211637e-02 1.350576217064146378e-01 3.411243622188321889e-01 5.607460558339446566e-01 7.747388612264466401e-01 1.003143662370945766e+00 1.229430836601249633e+00 1.139967335265020143e+00 6.989164240692117280e-01 3.431820578578708703e-01 2.365501341108015299e-01 3.199021683379665859e-01 6.072044735972970120e-01 7.161762357870654627e-01 3.797377786121584609e-01 8.505036009140716502e-02 8.022919150120717824e-03
4.068867765063201476e-03 1.998863737374083002e-02 6.954382074238833755e-02 1.717352911065422871e-01 3.072221279186403975e-01 4.356462524724330487e-01 5.811372286678644361e-01 7.297830499957905781e-01 6.731036032245827361e-01 3.811368176309580247e-01 1.320480685088200323e-01 5.297235481194162432e-02 1.355672470233284244e-01 3.886400868850999890e-01 5.043532305652648207e-01 2.733752946768069347e-01 6.130402565676427301e-02 5.685195667854786757e-03
1.532347816489169770e-03 7.527217375854836079e-03 2.616853282984444792e-02 6.455793890504246679e-02 1.149776819653210574e-01 1.591825195358397005e-01 2.005313142840522145e-01 2.374565801295946132e-01 2.116475804420826223e-01 1.164437420799891709e-01 3.675664343278430696e-02 1.075939123354721985e-02 3.322385075449223873e-02 1.036229926268627671e-01 1.364681293818647556e-01 7.420514756241092247e-02 1.664332979860134315e-02 1.539692522557989341e-03
3.904766298717483528e-04 1.918081893213414340e-03 6.667301550860196477e-03 1.642636431986022397e-02 2.898492529009983124e-02 3.838331226593554024e-02 4.291783724961858310e-02 4.390691280725294438e-02 3.571331651396950774e-02 1.883880811577546069e-02 5.801241172717307854e-03 1.409880029796332142e-03 3.336930513459607835e-03 1.037345641737186415e-02 1.367466767526138820e-02 7.437440544267133122e-03 1.668151439445224446e-03 1.542935186542194613e-04
