3.904763185028060587e-04 6.207702837321323877e-04 9.623344385202244923e-04 1.454729976010425132e-03 2.144404868613773284e-03 3.082599093761627905e-03 4.321712432260049926e-03 5.910387917727787446e-03 7.888219262403090709e-03 1.028162626471763527e-02 1.310235608189647995e-02 1.634822974543660365e-02 2.000179453843819663e-02 2.401855167275155495e-02 2.829770222128038387e-02 3.264004628824616894e-02 3.671718612534358162e-02 4.008849123633814043e-02 4.228844997038053166e-02 4.296485150377446494e-02 4.200453074013844879e-02 3.957686543722276767e-02 3.606911841269921232e-02 3.195157362510354232e-02 2.764533657429598876e-02 2.344925706210002764e-02 1.953573389806561450e-02 1.598731205996984511e-02 1.283832129130737035e-02 1.010116107953336340e-02 7.775631967723475001e-03 5.849248334738628777e-03 4.296301829868539104e-03 3.079239549016587509e-03 2.152388934287113691e-03 1.466641989931487776e-03 9.737834454159509595e-04 6.297328303322145869e-04 3.965025701895907666e-04 2.429966933794580326e-04 1.449193362319260898e-04 8.409604940485865179e-05 4.748409100725122238e-05 2.609109019662247389e-05 1.395406697641478992e-05 7.266149979846035899e-06 3.685200305170835996e-06 1.821147360767801357e-06 8.772704456121942202e-07 4.120920197865825330e-07 1.888317383858868321e-07 8.442973484655978362e-08 3.684190669789621003e-08 1.569160815954966367e-08 6.523668738170028171e-09 2.647332355587541471e-09 1.048549809361454043e-09 4.053137063390238266e-10 1.528850135591648513e-10 5.626747518467357728e-11 2.020311105753872350e-11 7.076224328488291310e-12 2.417508520080657763e-12 8.055360322476700389e-13
5.768521909077790454e-04 9.170669613526791220e-04 1.421664679318746871e-03 2.149101511665126116e-03 3.168048432432004399e-03 4.554408685962770334e-03 6.386305404050958597e-03 8.737788546527623310e-03 1.167330095205812435e-02 1.524609100569856990e-02 1.950308509375862573e-02 2.449377052708882896e-02 3.027059360738434263e-02 3.685857284861773081e-02 4.417555080823924035e-02 5.191459464931207080e-02 5.944987829175440303e-02 6.585916113073933542e-02 7.012217298158009149e-02 7.144910095000286954e-02 6.958383894256336966e-02 6.490942091720686147e-02 5.829146291191493467e-02 5.075357168136598873e-02 4.316470399999119273e-02 3.607667481609878879e-02 2.973314875299153809e-02 2.417728546981887452e-02 1.936691738447983077e-02 1.524557262240330835e-02 1.176564880922366385e-02 8.884662024656396484e-03 6.555523411799804058e-03 4.721367427081356143e-03 3.316413665876923739e-03 2.270401695327271905e-03 1.513865825096793278e-03 9.825697108779890467e-04 6.204442897395833975e-04 3.809966501993547342e-04 2.274513576632687271e-04 1.319890155467196187e-04 7.445072140118142031e-05 4.082714003859066207e-05 2.177246604180708885e-05 1.129609967551224903e-05 5.704750847677790783e-06 2.805970171257859921e-06 1.345014710706964863e-06 6.286642737202546753e-07 2.866703906273392796e-07 1.275865765395950732e-07 5.544004564110361059e-08 2.352481288502703049e-08 9.748803496128831502e-09 3.945432472882684041e-09 1.559257321206603504e-09 6.016708740579004478e-10 2.266433083923810096e-10 8.332774063595229952e-11 2.989657364438460625e-11 1.046568285438381927e-11 3.574101426469529073e-12 1.190607736753050474e-12
8.303027037826255950e-04 1.319998271560379396e-03 2.046307793833869546e-03 3.093396491387822786e-03 4.560215782542254362e-03 6.556435337718312731e-03 9.195932742059514942e-03 1.258966061319848236e-02 1.684220976794547492e-02 2.205846223155763855e-02 2.836468318086256615e-02 3.593679213649025178e-02 4.500572535469408303e-02 5.578789734465881833e-02 6.829780352706642244e-02 8.206861629681952430e-02 9.592007209002713364e-02 1.079856966501729909e-01 1.161361617097671495e-01 1.186992106722991464e-01 1.151295974254177013e-01 1.062426306221447986e-01 9.386748866282827730e-02 8.013086624023153803e-02 6.677377058279669597e-02 5.480928177425285763e-02 4.456573333029015260e-02 3.594821113838724685e-02 2.871107148026844080e-02 2.262421810970908012e-02 1.752515524551816195e-02 1.330520862609135997e-02 9.878904430519794277e-03 7.162119665967110228e-03 5.064010871020904574e-03 3.488385013944551340e-03 2.339023785151652865e-03 1.525351425786656027e-03 9.667716748067880887e-04 5.951854596727295960e-04 3.557827081733261495e-04 2.064591287848436391e-04 1.163054462316859798e-04 6.361653656085639638e-05 3.379978207401108123e-05 1.745318741684398714e-05 8.765056400998951240e-06 4.284465217001541332e-06 2.040150513902411031e-06 9.471275082724761504e-07 4.290068040629123681e-07 1.897184553774657950e-07 8.195226936192141688e-08 3.459097437339286239e-08 1.426879053177340822e-08 5.752289615809250891e-09 2.266088007343352304e-09 8.721877849282800507e-10 3.278929431899611397e-10 1.203719594614400877e-10 4.313937289168823298e-11 1.508936590543411660e-11 5.150200294804152808e-12 1.714968775899477947e-12
1.164422109607951214e-03 1.851177105346407019e-03 2.869774394984168486e-03 4.338298939751088559e-03 6.395732345111865627e-03 9.196657016155931202e-03 1.290336430107716023e-02 1.767917273251289056e-02 2.369137992405462995e-02 3.113598554497202728e-02 4.029169377882176745e-02 5.158665162211818755e-02 6.561461522891534615e-02 8.299278854586236709e-02 1.039727443743072022e-01 1.278569646361875090e-01 1.525052589728124464e-01 1.743640690488011402e-01 1.892997043493082621e-01 1.940372986987559389e-01 1.875058088155463487e-01 1.713074503615650279e-01 1.490205157415468995e-01 1.247617765994827599e-01 1.018231783504468663e-01 8.200372982071749139e-02 6.572282936301161727e-02 5.257246520888173014e-02 4.188521711155562127e-02 3.307904638285323606e-02 2.576295377168101239e-02 1.970306569923270176e-02 1.475057696490513978e-02 1.078571972518097347e-02 7.689873445987220092e-03 5.338452917319036310e-03 3.604240879963429255e-03 2.364050450297628531e-03 1.505076170035989352e-03 9.294300390063432640e-04 5.564465031846247637e-04 3.229034380059051272e-04 1.816203172806880092e-04 9.903860657809020207e-05 5.238421829644273578e-05 2.689384490244847213e-05 1.341349487077963772e-05 6.505913279087671548e-06 3.072052729797462180e-06 1.413797998680205849e-06 6.348118703718124296e-07 2.783612909497739476e-07 1.192908790107702262e-07 4.998886536514553912e-08 2.048984013798022000e-08 8.215581049699574825e-09 3.221999380653335753e-09 1.235637952996947172e-09 4.632200595114857805e-10 1.696864511054022076e-10 6.071598519604802237e-11 2.121284497546454790e-11 7.234322270465268570e-12 2.407606216749653233e-12
1.591060300563524850e-03 2.529445759871592255e-03 3.921293331988916567e-03 5.928077384808824908e-03 8.740168103073753941e-03 1.257032672380473115e-02 1.764487124239831964e-02 2.419936337435288007e-02 3.249363875369330745e-02 4.286772938726783611e-02 5.585195366403210293e-02 7.229986509073708933e-02 9.342538683553180956e-02 1.205429035362184098e-01 1.543457377745418579e-01 1.938201667130924344e-01 2.353182887704526605e-01 2.725849955273057512e-01 2.982557436563600395e-01 3.064656554484460615e-01 2.952938994802408734e-01 2.676169153158776681e-01 2.298394116746286797e-01 1.892816258036688071e-01 1.517100167876770378e-01 1.201430665092133310e-01 9.508581605057019048e-02 7.556301877651375176e-02 6.017452736752816611e-02 4.773443210842191753e-02 3.746483942816297708e-02 2.892760096058627842e-02 2.188158326122006947e-02 1.616700983535574246e-02 1.164135638978191535e-02 8.155119391587604960e-03 5.549592709657664123e-03 3.663913455715869100e-03 2.344388748828171547e-03 1.452667459610862324e-03 8.712018002463794118e-04 5.055545390095319593e-04 2.838663565009582257e-04 1.542679200275424642e-04 8.118741904794665905e-05 4.140944391546009184e-05 2.049056014662683828e-05 9.848769922448447612e-06 4.604411995084264438e-06 2.096767203589803143e-06 9.313705089619513344e-07 4.040693086685100819e-07 1.714074270076208957e-07 7.115527122495390627e-08 2.892131239353476132e-08 1.151216284480545522e-08 4.487417822670057547e-09 1.712428316973316373e-09 6.394610715956598279e-10 2.335479748264775777e-10 8.338053706070686951e-11 2.908426911328249177e-11 9.907398115703009427e-12 3.294604256777815094e-12
2.118192963378909711e-03 3.367499603859317511e-03 5.220627793560109371e-03 7.892963196305936152e-03 1.163935224097589760e-02 1.674701093201144686e-02 2.352672907033817248e-02 3.231231635982994427e-02 4.349090802555450469e-02 5.760023490366121546e-02 7.551926916079287899e-02 9.870413085632218086e-02 1.292678064728556842e-01 1.695580036800525547e-01 2.209534743672187385e-01 2.820454527419258839e-01 3.470800661380028518e-01 4.059790001477502908e-01 4.467881207646803299e-01 4.599592811209156640e-01 4.423642728080366404e-01 3.986942322999423860e-01 3.393719459758399171e-01 2.762599194357058807e-01 2.186128531723697810e-01 1.711361471925386402e-01 1.343998216105541377e-01 1.065657419423362007e-01 8.514556970902247002e-02 6.806472557679782431e-02 5.398364767322589436e-02 4.217917858907142131e-02 3.229726526485628135e-02 2.414713732399096507e-02 1.758028157174594541e-02 1.243741441582932490e-02 8.535495173598334206e-03 5.674182599442289046e-03 3.649706233607062471e-03 2.269441147296397815e-03 1.363441721820738122e-03 7.911991802108222019e-04 4.434724409048666923e-04 2.401617760596753645e-04 1.257322689374715035e-04 6.368932509893790222e-05 3.125015198780972182e-05 1.487300007858931069e-05 6.876857713224070271e-06 3.094363107706556844e-06 1.357404212859624460e-06 5.814941413677444239e-07 2.436375919971375348e-07 9.996442753691292485e-08 4.020010584513978200e-08 1.585221608785719673e-08 6.130026634105882876e-09 2.323948732756139695e-09 8.632913622174510713e-10 3.140262426533295710e-10 1.117736883218088676e-10 3.890217235079215283e-11 1.323103281560036222e-11 4.395062464292392005e-12
2.747568952485901494e-03 4.368182664607708245e-03 6.772518964831028380e-03 1.024155190386849892e-02 1.511099280093132838e-02 2.176662255085719949e-02 3.063818748035792433e-02 4.219986633280864430e-02 5.700366053835652369e-02 7.580529313932518609e-02 9.984819466559510803e-02 1.312573769989766048e-01 1.732248061978155507e-01 2.294151354693288181e-01 3.021419522998315399e-01 3.895926330140824234e-01 4.834601997946794683e-01 5.689602974021428228e-01 6.284740293767758779e-01 6.479078823112168761e-01 6.226455387563410993e-01 5.596155030571222655e-01 4.741872319303319649e-01 3.838038343367375371e-01 3.019868782073269475e-01 2.354755832467145538e-01 1.848677011022785976e-01 1.472108254665706328e-01 1.186354342519332916e-01 9.594977939929111299e-02 7.712187882101984027e-02 6.109792542986383634e-02 4.742103818364423740e-02 3.590660710965881686e-02 2.644284284671005042e-02 1.889540715625058834e-02 1.307703413926245353e-02 8.752206335753607430e-03 5.658124981612081168e-03 3.530192943468004815e-03 2.124454904916951714e-03 1.232811754631332572e-03 6.898364803735117885e-04 3.723218531337984714e-04 1.939371658014823357e-04 9.757697491412348602e-05 4.747650386178745491e-05 2.237081246234527929e-05 1.022584115876566019e-05 4.543278619208651984e-06 1.966047534989882255e-06 8.304013580196585500e-07 3.430198354868068225e-07 1.388166998664715178e-07 5.511071981725636034e-08 2.148168700300452467e-08 8.223894322749037606e-09 3.091671337641744168e-09 1.140721059978490753e-09 4.127526322496270470e-10 1.463274845157453496e-10 5.077909382552219094e-11 1.723434202916373297e-11 5.716540943444077403e-12
3.472479223630393387e-03 5.521038171029325065e-03 8.561846991077587746e-03 1.295567647409411396e-02 1.914485444104838466e-02 2.766197116375857662e-02 3.913486380031352962e-02 5.427238947518915613e-02 7.383937971720105908e-02 9.872548572753402085e-02 1.302999645831864894e-01 1.710815413868598811e-01 2.252292302282419278e-01 2.978739903937921429e-01 3.925605084592904692e-01 5.072885031148470780e-01 6.311888498803082115e-01 7.445593456369965502e-01 8.238315995099536604e-01 8.501460276077553724e-01 8.173243537159862182e-01 7.346148025346748156e-01 6.225163023060527046e-01 5.042471630774286728e-01 3.977249314719958351e-01 3.117527078862869505e-01 2.469012419178840956e-01 1.990069405029130933e-01 1.627256300167711500e-01 1.336901903699271865e-01 1.091663807960267796e-01 8.780551186108156991e-02 6.911619375003962007e-02 5.300308533222878454e-02 3.947137687691540386e-02 2.847530770148147886e-02 1.986271558729187786e-02 1.337672205730791250e-02 8.687781225726826442e-03 5.436987260593491994e-03 3.276914070256390244e-03 1.901578701395882686e-03 1.062443978230045950e-03 5.716825129995197147e-04 2.964103513234145771e-04 1.482099436795655378e-04 7.154727112311199614e-05 3.339356614166732963e-05 1.509544225867684127e-05 6.622629430699260586e-06 2.826254262406159757e-06 1.176108776400645229e-06 4.784109881653964090e-07 1.906593156027636450e-07 7.458369246659540047e-08 2.867819922363447354e-08 1.084674194747860865e-08 4.035752767667938778e-09 1.476468136459618130e-09 5.306617687932259266e-10 1.871652385384611708e-10 6.470466075058107247e-11 2.190089467536854801e-11 7.250607332250551504e-12
4.276081769456350351e-03 6.799825015967994081e-03 1.055071743672931182e-02 1.599003663481231297e-02 2.371648802736920150e-02 3.451974632014399164e-02 4.942049083445680668e-02 6.959531503408800113e-02 9.611221716253230685e-02 1.296829547299369334e-01 1.709950507581550760e-01 2.219567987777008033e-01 2.870475868635231631e-01 3.729130834509467030e-01 4.849195938947216122e-01 6.216281459357522188e-01 7.703277411792672780e-01 9.071559013276813133e-01 1.003416952114948746e+00 1.036160608862858989e+00 9.978490495963749929e-01 8.996163550285941612e-01 7.661663636112933107e-01 6.254388558241925633e-01 4.989175585953318781e-01 3.970341607662194461e-01 3.202560094605083618e-01 2.633441264127315273e-01 2.196845477963965676e-01 1.839296491713204862e-01 1.528105010017186127e-01 1.248356777855804262e-01 9.962775221950881388e-02 7.732491059834489810e-02 5.817864743175522879e-02 4.233306579722168755e-02 2.973569392357452990e-02 2.013502737454843025e-02 1.312942997861987933e-02 8.238204290297704985e-03 4.971666614429347264e-03 2.885036100267589481e-03 1.609831027705796143e-03 8.639566642442045958e-04 4.461656378546775999e-04 2.218797650578669062e-04 1.063671743999623873e-04 4.922152104021769393e-05 2.202408078844507764e-05 9.548318140386953312e-06 4.020484768637618131e-06 1.648565811789359264e-06 6.601295709129066443e-07 2.588514161883957643e-07 9.964555908177385056e-08 3.773280311033546250e-08 1.407337746534236574e-08 5.172699544448386000e-09 1.873137122157668366e-09 6.677057504934700552e-10 2.340032874502676599e-10 8.051227991475536678e-11 2.715759851861886589e-11 8.969194199070044695e-12
5.130714908831029292e-03 8.161578882535942825e-03 1.267780373419592245e-02 1.927464386387604811e-02 2.880302160736213091e-02 4.253851163703542548e-02 6.231096841791282370e-02 9.026800704531179331e-02 1.279716041109377478e-01 1.752609941835897578e-01 2.303576820453988594e-01 2.923532778812892863e-01 3.646510846379864557e-01 4.555713222014951547e-01 5.736686835652640148e-01 7.197721367971818829e-01 8.809447347091609037e-01 1.030828625089962092e+00 1.137382586203577794e+00 1.175014394834225318e+00 1.135241430586604094e+00 1.030116545692278285e+00 8.865236717899580565e-01 7.348346318574430214e-01 5.983176642114751420e-01 4.881299690731827345e-01 4.045271953641556006e-01 3.415498974074267502e-01 2.918049570402098114e-01 2.494034875345750302e-01 2.108829462831813828e-01 1.748781383858518668e-01 1.413578183817311429e-01 1.109044371034515475e-01 8.419992514254032168e-02 6.172231829287627702e-02 4.361258182360766567e-02 2.966670389615721701e-02 1.940913055975491269e-02 1.220487310578732831e-02 7.373376348063931905e-03 4.278737634945701390e-03 2.384959550035042983e-03 1.277180347704519846e-03 6.573753839190433395e-04 3.254261018533920104e-04 1.550863907888531804e-04 7.123859035771471090e-05 3.159120473092865138e-05 1.355131109192896037e-05 5.636229081068543031e-06 2.279183882305314619e-06 8.988193472390421851e-07 3.467729052401178301e-07 1.312894153361027812e-07 4.890870654526706081e-08 1.796297930742365331e-08 6.511565529120679532e-09 2.330109577762318991e-09 8.225360597042531114e-10 2.860606774809008768e-10 9.785353445641315059e-11 3.286740393366272502e-11 1.082250079944703505e-11
