2.287203231615324382e-03 9.681353131689504968e-03 2.918593923722654151e-02 7.095429825287402625e-02 1.224200223739790316e-01 1.063222996761501449e-01 5.277511976331482335e-02 2.157151105534335991e-02 6.973797452485462622e-03 1.598465281836950998e-03 2.912505808153741538e-04 8.254562016604918731e-05 5.053065022048036929e-05 3.072572947729280881e-05 1.061019348621469909e-05 1.714836423079381350e-06
7.137695240002834771e-03 3.066130369422266980e-02 9.826120738593346893e-02 2.837084926599927615e-01 5.668046222502562959e-01 4.786869227621722289e-01 2.081682851585269223e-01 8.848407611506813042e-02 3.535228570494236555e-02 1.237767362576666988e-02 6.086809687896152683e-03 4.319389439103379393e-03 3.089202389701777886e-03 1.779111211869320369e-03 5.963632650328830461e-04 9.709758889716221786e-05
1.544798106072907753e-02 8.008286951251747388e-02 2.952193511412279925e-01 6.204826017927320692e-01 1.091766751724198015e+00 9.645925671373056787e-01 5.226178231875158176e-01 3.087020991668258385e-01 1.730869538814066022e-01 1.042736949344603009e-01 8.507455273861885825e-02 7.059108349138017158e-02 5.375757033557264364e-02 3.242770929835633170e-02 1.107946050687970072e-02 1.795899728880064050e-03
2.310511506640633428e-02 1.532529327653927020e-01 6.366881106869877183e-01 8.575326589025569213e-01 1.043716486944040067e+00 1.079386711067000792e+00 9.440972759748724741e-01 7.780880428539691529e-01 5.244857222248662243e-01 3.744990521268770634e-01 3.367770292970641566e-01 3.092874355467823966e-01 2.869076016715260691e-01 2.019798586688860143e-01 7.304755428384399063e-02 1.168815355971238035e-02
2.258688503499693689e-02 1.182810099808987991e-01 4.200765754943426855e-01 6.507900622280825553e-01 8.437992943378247457e-01 1.052884811845649971e+00 1.230151080809548381e+00 1.140149859779507668e+00 7.396608722135888936e-01 4.416728175199958195e-01 3.665534560488656335e-01 4.327643956557652993e-01 5.944924886428697430e-01 5.088394179071524803e-01 1.948454644340485431e-01 3.079104872621533581e-02
1.523063323886072844e-02 6.523819449564560724e-02 1.920864951672371090e-01 3.800206107320052151e-01 5.714786630921458999e-01 7.737849428681312647e-01 9.818112656402702143e-01 9.238519883159762580e-01 5.394242409713423392e-01 2.186742234357383630e-01 1.363016132475586562e-01 2.841871252940876280e-01 5.858892277047131891e-01 5.633054830058967788e-01 2.217941145358977573e-01 3.484457802873090065e-02
7.131456974810024795e-03 3.011900068276014697e-02 8.725143023908960016e-02 1.760850511571873944e-01 2.663047125914423385e-01 3.576221073687730345e-01 4.485392696657583556e-01 4.153427336814291548e-01 2.301042501873685198e-01 7.311800431451712101e-02 3.204830925195457925e-02 1.097980987276177545e-01 2.657328317639703341e-01 2.638016059597373397e-01 1.045976455744255518e-01 1.640875337081947397e-02
2.287115246890726768e-03 9.657815809949519062e-03 2.795478661388592703e-02 5.612154025206989721e-02 8.255198773527372413e-02 1.025671700876359810e-01 1.171449044896072933e-01 1.025422060884089298e-01 5.508224027630265196e-02 1.654411217885198501e-02 5.756663395400202568e-03 2.012368415966947488e-02 4.984471848921101511e-02 4.970534338008583686e-02 1.972731403831079824e-02 3.094100549022703837e-03
