-3.928571428571429047e-01 1.369047619047618625e-01 1.150598471000000018e+03
-3.571428571428572063e-01 1.547619047619046562e-01 1.030023476000000073e+03
-9.345238095238095344e-01 -8.214285714285713969e-01 1.002967344000000026e+03
-9.821428571428570953e-01 -8.273809523809523281e-01 9.837167279999999892e+02
-8.750000000000000000e-01 -9.047619047619047672e-01 1.023503167999999960e+03
9.523809523809523281e-01 2.916666666666665186e-01 9.933965230000000020e+02
-8.869047619047618625e-01 2.500000000000000000e-01 1.098104481999999962e+03
-8.333333333333337034e-02 4.761904761904760530e-01 1.106578751999999895e+03
3.511904761904760530e-01 8.035714285714283811e-01 1.056858289999999897e+03
6.845238095238095344e-01 9.761904761904760530e-01 1.031172974000000067e+03
4.166666666666665186e-01 7.142857142857141906e-01 1.106997014999999919e+03
4.940476190476190688e-01 6.071428571428569843e-01 1.188282449000000042e+03
6.785714285714283811e-01 5.238095238095237249e-01 1.154145293000000038e+03
8.154761904761904656e-01 2.023809523809523281e-01 1.095616107999999940e+03
7.857142857142855874e-01 1.011904761904760530e-01 1.172462289999999939e+03
6.309523809523809312e-01 1.845238095238095344e-01 1.007027737999999999e+03
6.130952380952379155e-01 1.607142857142855874e-01 1.048262105000000020e+03
5.833333333333332593e-01 6.547619047619046562e-02 1.086622785999999905e+03
4.226190476190474499e-01 2.380952380952372494e-02 1.031700278999999910e+03
-3.452380952380952328e-01 1.785714285714279370e-02 1.039516540000000077e+03
-5.000000000000000000e-01 1.190476190476186247e-02 1.212644336999999950e+03
-6.964285714285713969e-01 -4.166666666666674068e-02 1.108580245000000104e+03
-8.988095238095238360e-01 -8.333333333333337034e-02 1.086512649999999894e+03
-9.642857142857143016e-01 -9.523809523809534383e-02 1.115197159000000056e+03
-9.226190476190476719e-01 -4.107142857142856984e-01 1.167825665999999956e+03
-9.761904761904761640e-01 -4.404761904761904656e-01 1.239716730000000098e+03
-9.285714285714286031e-01 -3.452380952380952328e-01 1.304104127000000062e+03
-9.107142857142856984e-01 -2.619047619047619735e-01 1.108496317999999974e+03
-7.321428571428572063e-01 -2.738095238095238360e-01 1.185637482000000091e+03
-8.452380952380952328e-01 -4.166666666666667407e-01 1.060345319000000018e+03
-7.202380952380952328e-01 -4.166666666666667407e-01 1.090355792999999949e+03
-6.488095238095238360e-01 -3.154761904761904656e-01 1.080301756999999952e+03
-5.000000000000000000e-01 -1.369047619047619735e-01 1.043564507999999933e+03
4.761904761904760530e-01 -8.333333333333337034e-02 1.072336438000000044e+03
4.107142857142855874e-01 -5.357142857142860315e-02 1.205327496999999994e+03
3.750000000000000000e-01 -5.952380952381042256e-03 1.136781727000000046e+03
2.738095238095237249e-01 -4.761904761904767192e-02 1.124194678000000067e+03
3.214285714285713969e-01 -3.571428571428580945e-02 1.083110713000000032e+03
2.202380952380951218e-01 -8.333333333333337034e-02 1.076475599999999986e+03
1.785714285714286031e-01 -1.011904761904762751e-01 1.269711565000000064e+03
2.797619047619046562e-01 -8.333333333333337034e-02 1.203026474000000007e+03
3.392857142857141906e-01 -6.547619047619057664e-02 1.235024333000000070e+03
3.988095238095237249e-01 -8.928571428571430157e-02 1.147497323999999935e+03
3.392857142857141906e-01 -1.309523809523810423e-01 1.186611703000000034e+03
3.988095238095237249e-01 -1.428571428571429047e-01 1.040462999000000082e+03
