5.280652464628219604e+02 4.877866158485412598e+02 4.632272485494613647e+02 4.585303744077682495e+02 4.569753637313842773e+02 4.608878836631774902e+02 4.670799533128738403e+02 4.725466089248657227e+02 4.799756436347961426e+02 4.909283387660980225e+02 5.160064858198165894e+02 5.641242837905883789e+02 5.966891934871673584e+02 6.316558904647827148e+02 6.433375766277313232e+02 6.035297362804412842e+02 5.448399341106414795e+02 5.325136811733245850e+02 5.364487080574035645e+02 5.428879256248474121e+02 5.490267622470855713e+02 5.567240517139434814e+02 5.628242223262786865e+02 5.685418260097503662e+02 5.751131975650787354e+02 5.814481718540191650e+02 5.883813290596008301e+02 5.953408939838409424e+02 6.034614696502685547e+02 6.109884243011474609e+02 6.177121462821960449e+02 6.271906695365905762e+02 6.349478886127471924e+02 6.563077321052551270e+02 7.029522471427917480e+02 8.021260099411010742e+02 8.614360606670379639e+02 9.515074279308319092e+02 1.000546472072601318e+03 1.015493202447891235e+03 1.060693191051483154e+03 1.048653717279434204e+03 1.043615381956100464e+03 1.104905113697052002e+03 1.183361790895462036e+03 1.232721948623657227e+03 1.273463540554046631e+03 1.297192106723785400e+03 1.295772016048431396e+03 1.277117960929870605e+03 1.211156326770782471e+03 1.124845863342285156e+03 1.189434524059295654e+03 1.351982816696166992e+03 1.504232361316680908e+03 1.537704052925109863e+03 1.384239217758178711e+03 1.280157458305358887e+03 1.245788573741912842e+03 1.297798078060150146e+03 1.355962701797485352e+03 1.377327657699584961e+03 1.323451826095581055e+03 1.205756954669952393e+03 1.001670924186706543e+03 8.829353933334350586e+02 8.783264603614807129e+02 9.008603985309600830e+02 1.062874562263488770e+03 1.227019681930541992e+03 1.367877458572387695e+03 1.506686979770660400e+03 1.634109417438507080e+03 1.737022679328918457e+03 1.681744220733642578e+03 1.646651376724243164e+03 1.600114869117736816e+03 1.524989440917968750e+03 1.482128509044647217e+03 1.426500426769256592e+03 1.399444307327270508e+03 1.432690816879272461e+03 1.445744150638580322e+03 1.329394056320190430e+03 1.102139016628265381e+03 9.663896360397338867e+02 1.109766674995422363e+03 1.241466885566711426e+03 1.205756162643432617e+03 1.106808914661407471e+03 1.238156679630279541e+03 1.452539001941680908e+03 1.619541240692138672e+03 1.645488310337066650e+03 1.537599066257476807e+03 1.478009632587432861e+03 1.580088194370269775e+03 1.508188890933990479e+03 1.490622026443481445e+03 1.531309020042419434e+03 1.469441508293151855e+03 1.255997013092041016e+03 1.126284159898757935e+03 9.101534817218780518e+02 8.021967556476593018e+02
6.451937577724456787e+02 6.108343670368194580e+02 5.742455725669860840e+02 5.373613615036010742e+02 5.054481694698333740e+02 4.836701500415802002e+02 4.746686367988586426e+02 4.781453644037246704e+02 4.822033767700195312e+02 4.872325474023818970e+02 4.949190180301666260e+02 5.023430919647216797e+02 4.986697361469268799e+02 5.126584044694900513e+02 5.204234207868576050e+02 5.191283832788467407e+02 5.317697894573211670e+02 5.741326868534088135e+02 6.234690403938293457e+02 6.758199129104614258e+02 6.919216263294219971e+02 7.139331133365631104e+02 7.541639437675476074e+02 7.603159747123718262e+02 7.062035055160522461e+02 6.671842012405395508e+02 6.432192413806915283e+02 6.275001950263977051e+02 6.237150201797485352e+02 6.358993370532989502e+02 6.617565867900848389e+02 6.883950796127319336e+02 6.729294455051422119e+02 6.451672556400299072e+02 6.550044207572937012e+02 6.913466870784759521e+02 8.681033091545104980e+02 1.113959091663360596e+03 1.281090427875518799e+03 1.284797661304473877e+03 1.350020734786987305e+03 1.307325178146362305e+03 1.249643999099731445e+03 1.306457353115081787e+03 1.438017946720123291e+03 1.420491962432861328e+03 1.420089485645294189e+03 1.398418524742126465e+03 1.389849004268646240e+03 1.352202705383300781e+03 1.247656329631805420e+03 1.153975255012512207e+03 1.156043992996215820e+03 1.230425354957580566e+03 1.425749156475067139e+03 1.511710550785064697e+03 1.355865280628204346e+03 1.282537564754486084e+03 1.376533682823181152e+03 1.529243977546691895e+03 1.532214035987854004e+03 1.382968227386474609e+03 1.257897235870361328e+03 1.126379684209823608e+03 9.513995189666748047e+02 8.946168205738067627e+02 9.013735167980194092e+02 1.037185938358306885e+03 1.217075122833251953e+03 1.351804039001464844e+03 1.336065398693084717e+03 1.462094948768615723e+03 1.614497315406799316e+03 1.760695038795471191e+03 1.689112255096435547e+03 1.547120714187622070e+03 1.518959263801574707e+03 1.506193142414093018e+03 1.479809560775756836e+03 1.470964209556579590e+03 1.446855536937713623e+03 1.370291059017181396e+03 1.316771185874938965e+03 1.192016947507858276e+03 1.015199474573135376e+03 9.991928246021270752e+02 1.167396962642669678e+03 1.369381891727447510e+03 1.473509788990020752e+03 1.264994878292083740e+03 1.213814647674560547e+03 1.429511413574218750e+03 1.630364682674407959e+03 1.756091854572296143e+03 1.678620740890502930e+03 1.575490091800689697e+03 1.620776500701904297e+03 1.578343076705932617e+03 1.583235714435577393e+03 1.567404543399810791e+03 1.417573694705963135e+03 1.259893780231475830e+03 1.049448813199996948e+03 8.452906692028045654e+02 8.090345108509063721e+02
8.088747539520263672e+02 7.487471199035644531e+02 7.128687946796417236e+02 6.839005494117736816e+02 6.595888512134552002e+02 6.164045703411102295e+02 5.628359577655792236e+02 5.238533480167388916e+02 5.113222529888153076e+02 5.170037796497344971e+02 5.264989035129547119e+02 5.469630616903305054e+02 5.435948411226272583e+02 5.594723429679870605e+02 6.067306542396545410e+02 6.765496277809143066e+02 7.618411161899566650e+02 8.348634994029998779e+02 9.560599284172058105e+02 1.028583123207092285e+03 1.022085905313491821e+03 9.091077907085418701e+02 1.009655106306076050e+03 1.056491128206253052e+03 1.052376921176910400e+03 1.022579630136489868e+03 9.361667010784149170e+02 8.146759331226348877e+02 8.680551824569702148e+02 8.833557245731353760e+02 9.104012801647186279e+02 8.610622200965881348e+02 7.516098859310150146e+02 6.805100667476654053e+02 6.654726469516754150e+02 6.690370151996612549e+02 7.181892640590667725e+02 9.361714720726013184e+02 1.244704205989837646e+03 1.391611984729766846e+03 1.486501812458038330e+03 1.459549285888671875e+03 1.354385291576385498e+03 1.410471632003784180e+03 1.521084052562713623e+03 1.578131415367126465e+03 1.516002645492553711e+03 1.525946376323699951e+03 1.520010143280029297e+03 1.475358879566192627e+03 1.312493629932403564e+03 1.175270720005035400e+03 1.169669623851776123e+03 1.234716764926910400e+03 1.392104598999023438e+03 1.510218073368072510e+03 1.448807225227355957e+03 1.461806411743164062e+03 1.550377635002136230e+03 1.624055839538574219e+03 1.462804099082946777e+03 1.312303638458251953e+03 1.244363770484924316e+03 1.196686603546142578e+03 1.045496162652969360e+03 9.083408124446868896e+02 9.585667436122894287e+02 1.138141016960144043e+03 1.374705924510955811e+03 1.540785193920135498e+03 1.456383901596069336e+03 1.498730126857757568e+03 1.634058485507965088e+03 1.810772715568542480e+03 1.750213141441345215e+03 1.665457192420959473e+03 1.613845172882080078e+03 1.548612705707550049e+03 1.509199944496154785e+03 1.481115363121032715e+03 1.379953565120697021e+03 1.242625458717346191e+03 1.120938810825347900e+03 1.011370399236679077e+03 1.026173292875289917e+03 1.190225906610488892e+03 1.339602678298950195e+03 1.507024970054626465e+03 1.619729671001434326e+03 1.424674060821533203e+03 1.260968935489654541e+03 1.397520051479339600e+03 1.574654488086700439e+03 1.732124586582183838e+03 1.792438641548156738e+03 1.705924786090850830e+03 1.692087205886840820e+03 1.653759030342102051e+03 1.608337974071502686e+03 1.411940402030944824e+03 1.227180533409118652e+03 1.098737685441970825e+03 9.573667311668395996e+02 8.210690636634826660e+02 8.195731928348541260e+02
8.927907800674438477e+02 8.952474110126495361e+02 8.818856275081634521e+02 8.606958041191101074e+02 8.221800227165222168e+02 7.739623966217041016e+02 7.314018704891204834e+02 6.926621625423431396e+02 6.586569859981536865e+02 6.160766174793243408e+02 6.226014335155487061e+02 6.526555917263031006e+02 6.774463102817535400e+02 8.226590855121612549e+02 9.254326586723327637e+02 9.968625838756561279e+02 1.046317866325378418e+03 1.102528861284255981e+03 1.127922934532165527e+03 1.278881180286407471e+03 1.168162754297256470e+03 1.015072521209716797e+03 1.121309207439422607e+03 1.270237849235534668e+03 1.288914986610412598e+03 1.232564097404479980e+03 1.032908473491668701e+03 9.348963613510131836e+02 1.137887501478195190e+03 1.169322722673416138e+03 1.184426080226898193e+03 9.884213068485260010e+02 8.770673623085021973e+02 8.837603201866149902e+02 8.058480920791625977e+02 6.949566209316253662e+02 6.885764703750610352e+02 7.563941555023193359e+02 9.423584651947021484e+02 1.100208102464675903e+03 1.236164908409118652e+03 1.352568263053894043e+03 1.456792475700378418e+03 1.550036438941955566e+03 1.644696625709533691e+03 1.641031465053558350e+03 1.565005115032196045e+03 1.547059260368347168e+03 1.499752202033996582e+03 1.417140430927276611e+03 1.311312142848968506e+03 1.197410338878631592e+03 1.175747620582580566e+03 1.272545584201812744e+03 1.441908711433410645e+03 1.502579150676727295e+03 1.430020048141479492e+03 1.409092083454132080e+03 1.403520450115203857e+03 1.408679049491882324e+03 1.376053754806518555e+03 1.328188888072967529e+03 1.250941896915435791e+03 1.102541438817977905e+03 9.713966791629791260e+02 9.317890202999114990e+02 1.020912374734878540e+03 1.193336230754852295e+03 1.383109443187713623e+03 1.544891775131225586e+03 1.533552775382995605e+03 1.511306811809539795e+03 1.635871117591857910e+03 1.779046828269958496e+03 1.712410717487335205e+03 1.615903644561767578e+03 1.560370356082916260e+03 1.497435579299926758e+03 1.478876698493957520e+03 1.394919641494750977e+03 1.237743835926055908e+03 1.082642808675765991e+03 1.019691097736358643e+03 1.063678325176239014e+03 1.159688123703002930e+03 1.321420881748199463e+03 1.478224184989929199e+03 1.652122156620025635e+03 1.702610808849334717e+03 1.504055230140686035e+03 1.327746812343597412e+03 1.366701701164245605e+03 1.576110786437988281e+03 1.688521021366119385e+03 1.845870920658111572e+03 1.785308582305908203e+03 1.774104872226715088e+03 1.641978850364685059e+03 1.438710238933563232e+03 1.278404272079467773e+03 1.196007713794708252e+03 1.081676957607269287e+03 8.940491986274719238e+02 8.252253224849700928e+02 8.471013123989105225e+02
8.821071178913116455e+02 8.987314658164978027e+02 9.146226356029510498e+02 9.287128648757934570e+02 9.414344208240509033e+02 9.345103387832641602e+02 8.961001775264739990e+02 8.622132010459899902e+02 7.840931470394134521e+02 7.991525557041168213e+02 8.411641938686370850e+02 9.112227811813354492e+02 8.017431795597076416e+02 7.867992293834686279e+02 9.479008660316467285e+02 1.146103598833084106e+03 1.261288387298583984e+03 1.316486468791961670e+03 1.333422241687774658e+03 1.333850215435028076e+03 1.312932457447052002e+03 1.243365042686462402e+03 1.252663467884063721e+03 1.433568242073059082e+03 1.377375076770782471e+03 1.243457980155944824e+03 1.080716254711151123e+03 1.116637019872665405e+03 1.296828978538513184e+03 1.365778093814849854e+03 1.127104606866836548e+03 9.878841307163238525e+02 1.060207841873168945e+03 1.187719553232192993e+03 1.080987815618515015e+03 8.351092779636383057e+02 7.172048871517181396e+02 7.062949736118316650e+02 7.330091652870178223e+02 8.035336647033691406e+02 9.191887779235839844e+02 1.042356223821640015e+03 1.169078447580337524e+03 1.368763746738433838e+03 1.481103438377380371e+03 1.565301218032836914e+03 1.638243122577667236e+03 1.569052611827850342e+03 1.508711130142211914e+03 1.441401279449462891e+03 1.362118666172027588e+03 1.252324756145477295e+03 1.200512047290802002e+03 1.335646918773651123e+03 1.507268891811370850e+03 1.518656079292297363e+03 1.405800107955932617e+03 1.399271102428436279e+03 1.393853658199310303e+03 1.350238134384155273e+03 1.300575057506561279e+03 1.256668073654174805e+03 1.095637177228927612e+03 9.569732427597045898e+02 9.467989013195037842e+02 9.812035703659057617e+02 1.136568562984466553e+03 1.254967181205749512e+03 1.358314525127410889e+03 1.436020746707916260e+03 1.566518136024475098e+03 1.540021573066711426e+03 1.595651246070861816e+03 1.698160279750823975e+03 1.607652504920959473e+03 1.543225453376770020e+03 1.506689260959625244e+03 1.455025136470794678e+03 1.433573475360870361e+03 1.338061734676361084e+03 1.136817660331726074e+03 1.052453845977783203e+03 1.167718930244445801e+03 1.312547946929931641e+03 1.370776013851165771e+03 1.386581733226776123e+03 1.582841251373291016e+03 1.729824638843536377e+03 1.689175192356109619e+03 1.601083889961242676e+03 1.383404858589172363e+03 1.376347227096557617e+03 1.591394864082336426e+03 1.786135320186614990e+03 1.871295003890991211e+03 1.829227690219879150e+03 1.668026619911193848e+03 1.550018295288085938e+03 1.498836614608764648e+03 1.436833378791809082e+03 1.301232188701629639e+03 1.083322383880615234e+03 8.722634255886077881e+02 8.349751160144805908e+02 8.695817706584930420e+02
9.156638956069946289e+02 9.323634345531463623e+02 9.246645138263702393e+02 9.049498615264892578e+02 9.379438068866729736e+02 9.786744585037231445e+02 9.938936307430267334e+02 9.840581340789794922e+02 8.915085639953613281e+02 9.601139101982116699e+02 1.008925055980682373e+03 1.097503191947937012e+03 1.012302497625350952e+03 9.299277665615081787e+02 8.548801677227020264e+02 9.277514998912811279e+02 1.106195413589477539e+03 1.296717499256134033e+03 1.435630335330963135e+03 1.441408660888671875e+03 1.487258059978485107e+03 1.456269738674163818e+03 1.473809913635253906e+03 1.472772611141204834e+03 1.344910176753997803e+03 1.203152483940124512e+03 1.273899750709533691e+03 1.346213843822479248e+03 1.430980988979339600e+03 1.307350306034088135e+03 1.020202558994293213e+03 1.046771313428878784e+03 1.227985443592071533e+03 1.346809982299804688e+03 1.344132644653320312e+03 1.114159636735916138e+03 8.743310706615447998e+02 7.397630436420440674e+02 7.294504325389862061e+02 7.413217096328735352e+02 7.632330226898193359e+02 8.252233185768127441e+02 9.655935928821563721e+02 1.135335916996002197e+03 1.262588540554046631e+03 1.377708710670471191e+03 1.481491492748260498e+03 1.552905693054199219e+03 1.529469776153564453e+03 1.493343611717224121e+03 1.396403663158416748e+03 1.380278300762176514e+03 1.266020164966583252e+03 1.334280248165130615e+03 1.521696074962615967e+03 1.587467617034912109e+03 1.534075661182403564e+03 1.471094766139984131e+03 1.375277461051940918e+03 1.272138371944427490e+03 1.221289060592651367e+03 1.141657734394073486e+03 9.974321022033691406e+02 9.660104055404663086e+02 9.868808703422546387e+02 1.108595516920089722e+03 1.214259020328521729e+03 1.319544984340667725e+03 1.381438385486602783e+03 1.484344254493713379e+03 1.658318403720855713e+03 1.650864151954650879e+03 1.655393003463745117e+03 1.619902033329010010e+03 1.629385967731475830e+03 1.619940676212310791e+03 1.498369403839111328e+03 1.475114838600158691e+03 1.410758053779602051e+03 1.279974985599517822e+03 1.092853048324584961e+03 1.152154616355895996e+03 1.305176784992218018e+03 1.454071432113647461e+03 1.565301657676696777e+03 1.491509477615356445e+03 1.670226676940917969e+03 1.802273660182952881e+03 1.761680641651153564e+03 1.607081017494201660e+03 1.410635713577270508e+03 1.423023095130920410e+03 1.632330345153808594e+03 1.847529713630676270e+03 1.786378716945648193e+03 1.708782650947570801e+03 1.643791474819183350e+03 1.627985163688659668e+03 1.515842404842376709e+03 1.334934937000274658e+03 1.220558733940124512e+03 1.075845275402069092e+03 8.823020806312561035e+02 8.430744352340698242e+02 8.989178283214569092e+02
8.618700022697448730e+02 8.563486063480377197e+02 8.972542531490325928e+02 8.981343317031860352e+02 8.877783834934234619e+02 9.278141405582427979e+02 9.852799348831176758e+02 1.044595407485961914e+03 9.889124684333801270e+02 1.087971741676330566e+03 1.118815551757812500e+03 1.172441804409027100e+03 1.189434976100921631e+03 1.111114230394363403e+03 1.029064608573913574e+03 8.913666334152221680e+02 9.523456535339355469e+02 1.066770963668823242e+03 1.219887690544128418e+03 1.383290047168731689e+03 1.505176135063171387e+03 1.579560749053955078e+03 1.504208175182342529e+03 1.412722789764404297e+03 1.294496064662933350e+03 1.361914937496185303e+03 1.493689578533172607e+03 1.531170646190643311e+03 1.507635783672332764e+03 1.246730021953582764e+03 1.222872675180435181e+03 1.382468755722045898e+03 1.485103445053100586e+03 1.535841284275054932e+03 1.477683064937591553e+03 1.195863235950469971e+03 9.366967401504516602e+02 8.339470157623291016e+02 8.172241919040679932e+02 7.724520838260650635e+02 7.689114902019500732e+02 7.845656402111053467e+02 8.414931123256683350e+02 9.225058789253234863e+02 1.101080732107162476e+03 1.199192484378814697e+03 1.329264788627624512e+03 1.423546186923980713e+03 1.559242850303649902e+03 1.584249361515045166e+03 1.597758733749389648e+03 1.562101922512054443e+03 1.446038601875305176e+03 1.431169030666351318e+03 1.542031447887420654e+03 1.621252090454101562e+03 1.638506600856781006e+03 1.444481940746307373e+03 1.335904557704925537e+03 1.301772984504699707e+03 1.239190534591674805e+03 1.214060417175292969e+03 1.070062762737274170e+03 9.845282483100891113e+02 1.053063196182250977e+03 1.211491010189056396e+03 1.327540532112121582e+03 1.393427864074707031e+03 1.446693594932556152e+03 1.551081961154937744e+03 1.673997204780578613e+03 1.699314942836761475e+03 1.687502171516418457e+03 1.692048985958099365e+03 1.690261329650878906e+03 1.681794968128204346e+03 1.576684034347534180e+03 1.494404202938079834e+03 1.356351938724517822e+03 1.172819518566131592e+03 1.129003730773925781e+03 1.275143816471099854e+03 1.448683568000793457e+03 1.598840662002563477e+03 1.712887276649475098e+03 1.627327408790588379e+03 1.672913077354431152e+03 1.811233918666839600e+03 1.821891671180725098e+03 1.637726265907287598e+03 1.452425018787384033e+03 1.476849980354309082e+03 1.709721851348876953e+03 1.926819690704345703e+03 1.845396246433258057e+03 1.758445014476776123e+03 1.662362528800964355e+03 1.570581439971923828e+03 1.489830154418945312e+03 1.453180788993835449e+03 1.378487485885620117e+03 1.188784757137298584e+03 1.008420056819915771e+03 8.556040453910827637e+02 8.680678226947784424e+02
8.713591985702514648e+02 8.774772064685821533e+02 9.320623843669891357e+02 9.697832014560699463e+02 9.028730959892272949e+02 9.040831911563873291e+02 9.807749872207641602e+02 1.097145392417907715e+03 1.052038221120834351e+03 1.103364004135131836e+03 1.228337441444396973e+03 1.288664547443389893e+03 1.369415473461151123e+03 1.305895914077758789e+03 1.141875143289566040e+03 9.888393020629882812e+02 1.052639075040817261e+03 1.014387446641921997e+03 1.028555032730102539e+03 1.121204649448394775e+03 1.260118903160095215e+03 1.399485400676727295e+03 1.530250828742980957e+03 1.523992295742034912e+03 1.504719204902648926e+03 1.565537532806396484e+03 1.571662542819976807e+03 1.396042071342468262e+03 1.373233198165893555e+03 1.416466282844543457e+03 1.501294015407562256e+03 1.615273557662963867e+03 1.537217562198638916e+03 1.359865252017974854e+03 1.212371401786804199e+03 1.012231891870498657e+03 9.004873764514923096e+02 1.000088540554046631e+03 1.096219296216964722e+03 1.060178326129913330e+03 8.826086685657501221e+02 8.139234700202941895e+02 8.061576073169708252e+02 8.237237112522125244e+02 8.516488835811614990e+02 9.162269649505615234e+02 1.093098353147506714e+03 1.295672488689422607e+03 1.439732901573181152e+03 1.549988702297210693e+03 1.684253098487854004e+03 1.703402420520782471e+03 1.694079990863800049e+03 1.695474290847778320e+03 1.755303383827209473e+03 1.697947576045989990e+03 1.698947507381439209e+03 1.521001212596893311e+03 1.385241374492645264e+03 1.354095264911651611e+03 1.405823999404907227e+03 1.441263861179351807e+03 1.174304550170898438e+03 1.008198225021362305e+03 1.062050747632980347e+03 1.227688518524169922e+03 1.342276060104370117e+03 1.449053012371063232e+03 1.517761219024658203e+03 1.575235799312591553e+03 1.648553357124328613e+03 1.701260935783386230e+03 1.716975988388061523e+03 1.708865070819854736e+03 1.700256235122680664e+03 1.687704278945922852e+03 1.535526534080505371e+03 1.345120977878570557e+03 1.192425384044647217e+03 1.180217926502227783e+03 1.296805921077728271e+03 1.339678748607635498e+03 1.441582432746887207e+03 1.641021533012390137e+03 1.819366957664489746e+03 1.778327772617340088e+03 1.714318898677825928e+03 1.829523781776428223e+03 1.774944862365722656e+03 1.604168302536010742e+03 1.496311170101165771e+03 1.526709055900573730e+03 1.749360292434692383e+03 1.947143460750579834e+03 1.825486744880676270e+03 1.708645135879516602e+03 1.647794486045837402e+03 1.603849236965179443e+03 1.607074903488159180e+03 1.552184687137603760e+03 1.371881953716278076e+03 1.195453998088836670e+03 1.047142266035079956e+03 9.279827115535736084e+02 8.623321235179901123e+02
9.403537569046020508e+02 8.948062562942504883e+02 9.134543540477752686e+02 9.686212537288665771e+02 9.393838744163513184e+02 9.076762812137603760e+02 9.759954218864440918e+02 1.096596653938293457e+03 1.124536461830139160e+03 1.094543685436248779e+03 1.134502578735351562e+03 1.224682463645935059e+03 1.388329730033874512e+03 1.404739688873291016e+03 1.259439009189605713e+03 1.120327462673187256e+03 1.161439291000366211e+03 1.146025542020797729e+03 1.073597765207290649e+03 1.050653400182723999e+03 1.085584595680236816e+03 1.184196035861968994e+03 1.314899144172668457e+03 1.455889156341552734e+03 1.576329097270965576e+03 1.658215141773223877e+03 1.632870343208312988e+03 1.563427713871002197e+03 1.521246572017669678e+03 1.554088788986206055e+03 1.592375550270080566e+03 1.440330768585205078e+03 1.212802479267120361e+03 1.116735349178314209e+03 1.054078601598739624e+03 1.019075470209121704e+03 1.098700043201446533e+03 1.225434095859527588e+03 1.183331809520721436e+03 1.236756051063537598e+03 1.187182008028030396e+03 1.058377890586853027e+03 1.005044885158538818e+03 9.561565766334533691e+02 9.564487626552581787e+02 8.806650271415710449e+02 9.351504173278808594e+02 1.121853683233261108e+03 1.299752084732055664e+03 1.413260812759399414e+03 1.521702000141143799e+03 1.654904564857482910e+03 1.724778574466705322e+03 1.778368967533111572e+03 1.772471172809600830e+03 1.818561371803283691e+03 1.806065155506134033e+03 1.658472370624542236e+03 1.532148267269134521e+03 1.426810410976409912e+03 1.453913328647613525e+03 1.569294460773468018e+03 1.321331831455230713e+03 1.076294194459915161e+03 1.033586986780166626e+03 1.080624699115753174e+03 1.214454862117767334e+03 1.412949963569641113e+03 1.615133735179901123e+03 1.706676954269409180e+03 1.713217494964599609e+03 1.715164934635162354e+03 1.715378980636596680e+03 1.704270831584930420e+03 1.689930527210235596e+03 1.625739083766937256e+03 1.462755434989929199e+03 1.278646082878112793e+03 1.209800549030303955e+03 1.391446397304534912e+03 1.561325318336486816e+03 1.517372568130493164e+03 1.484482820987701416e+03 1.577313417911529541e+03 1.753764712333679199e+03 1.808317286968231201e+03 1.812909255027770996e+03 1.813669856548309326e+03 1.708612977504730225e+03 1.644230245113372803e+03 1.545149045467376709e+03 1.570486621379852295e+03 1.775745802879333496e+03 1.928325056552886963e+03 1.831138072967529297e+03 1.764902468681335449e+03 1.753886549949645996e+03 1.699873850822448730e+03 1.567074394226074219e+03 1.384081584930419922e+03 1.317037367343902588e+03 1.263885125160217285e+03 1.117785186767578125e+03 1.036241510868072510e+03 9.162836632728576660e+02
9.575814275741577148e+02 9.714438402652740479e+02 9.438956599235534668e+02 9.903691987991333008e+02 9.628607599735260010e+02 9.267337379455566406e+02 9.966418838500976562e+02 1.080667913675308228e+03 1.144565796375274658e+03 1.217521178245544434e+03 1.187142821311950684e+03 1.192065802097320557e+03 1.223732128620147705e+03 1.357654522418975830e+03 1.297783085346221924e+03 1.198561296939849854e+03 1.245648378849029541e+03 1.249626978397369385e+03 1.204303392887115479e+03 1.226027187347412109e+03 1.168928751468658447e+03 1.154952573776245117e+03 1.185703390121459961e+03 1.321103364944458008e+03 1.531395549774169922e+03 1.697987329006195068e+03 1.707934692859649658e+03 1.692231637477874756e+03 1.652260385990142822e+03 1.587172173500061035e+03 1.370102739810943604e+03 1.212522577285766602e+03 1.179632428646087646e+03 1.252688529491424561e+03 1.250053125858306885e+03 1.250081247329711914e+03 1.283820735454559326e+03 1.412647361278533936e+03 1.346816789627075195e+03 1.335348875522613525e+03 1.512879648685455322e+03 1.508405483722686768e+03 1.468079852581024170e+03 1.325858108997344971e+03 1.083035698175430298e+03 9.188924477100372314e+02 9.385127422809600830e+02 1.139091159105300903e+03 1.316030971050262451e+03 1.455777012825012207e+03 1.513391658782958984e+03 1.591323622226715088e+03 1.645801996707916260e+03 1.695409354209899902e+03 1.755927817821502686e+03 1.801034541606903076e+03 1.760626111507415771e+03 1.648614181041717529e+03 1.503955380916595459e+03 1.477030711650848389e+03 1.586770215034484863e+03 1.553600911140441895e+03 1.428237800121307373e+03 1.277645120620727539e+03 1.156679378032684326e+03 1.079062862396240234e+03 1.076838705062866211e+03 1.255438088417053223e+03 1.482926189899444580e+03 1.671180758476257324e+03 1.719890088558197021e+03 1.718759220600128174e+03 1.694101818084716797e+03 1.633564750194549561e+03 1.568906871318817139e+03 1.523131900787353516e+03 1.466919276714324951e+03 1.309336985111236572e+03 1.274166228294372559e+03 1.490062524318695068e+03 1.687363310337066650e+03 1.726748601436614990e+03 1.640737256050109863e+03 1.603647737026214600e+03 1.641937232494354248e+03 1.729716576099395752e+03 1.870098030567169189e+03 1.822854043960571289e+03 1.731941811084747314e+03 1.683935501098632812e+03 1.684299686908721924e+03 1.655418390750885010e+03 1.763972433567047119e+03 1.853184234619140625e+03 1.779286554336547852e+03 1.691371822357177734e+03 1.645350471973419189e+03 1.558314301490783691e+03 1.511760141849517822e+03 1.490941753864288330e+03 1.436016311168670654e+03 1.247355500221252441e+03 1.134705774784088135e+03 1.094036089420318604e+03 9.969697268009185791e+02
