3.904763185038035247e-04 3.951029711925867216e-03 1.796020587679212493e-02 4.058830154108649529e-02 3.233927828478105893e-02 1.104882672175620459e-02 1.878586904079683310e-03 1.395746807554633687e-04 5.654606998215413407e-06 1.353049775965826182e-06 3.372441714948972210e-07 1.371149797999954480e-08
2.885293490726340351e-03 2.940961030443864713e-02 1.571260994123537813e-01 6.179426173275287537e-01 4.157990764902786407e-01 1.114275477131742575e-01 2.805548283167863879e-02 6.633282628354700630e-03 3.779344658500342381e-03 2.150057696444606335e-03 4.801665904396538445e-04 2.164770677952980088e-05
7.850409587712565279e-03 1.118054406029062725e-01 7.716549565312131875e-01 1.084889622333299553e+00 9.813501819227855583e-01 6.637316368376227071e-01 3.580986123567358459e-01 2.633772372223991409e-01 2.178982346390714031e-01 1.533280732444343708e-01 3.715665093817141496e-02 1.583119624524073534e-03
7.844202520023123293e-03 8.482136850925045546e-02 4.198797447264173699e-01 7.506032291567605874e-01 1.099376717144007864e+00 1.248028441358455032e+00 6.201491460088019991e-01 3.006434617321443459e-01 4.361616393393363822e-01 7.025042566954307066e-01 2.042128735980652809e-01 7.709139598159492693e-03
2.885256947238849963e-03 2.919027055521002112e-02 1.298847586104298346e-01 2.754120630707698192e-01 4.240393966642413415e-01 4.896965504067936070e-01 1.982829671852300857e-01 3.049162067284112015e-02 1.382358049391209931e-01 3.404045775581644451e-01 1.033752024567658051e-01 3.794850727822848650e-03
3.904766298717483528e-04 3.950086272967824781e-03 1.753141874760801022e-02 3.561493542360878728e-02 4.342676347657650759e-02 3.916157255365747270e-02 1.443944736969924279e-02 1.689481416394698942e-03 5.516903634298973673e-03 1.383207445964962888e-02 4.207539068866189384e-03 1.542935186542194613e-04
