3.904763185038035247e-04 1.028162626859453754e-02 4.228845192808192155e-02 1.598744049774405984e-02 9.748787707900616458e-04 8.752195054609171576e-06 9.098264789065716051e-07 1.371149797999954480e-08
6.282919096344458977e-03 2.725291576774627744e-01 1.216005493605154308e+00 4.779196419322078726e-01 1.430013466936893851e-01 8.986904990192735865e-02 3.358509402365049412e-02 5.323562324437353718e-04
6.280280290465252609e-03 1.700133478980830060e-01 6.428789831170171887e-01 1.125710138606768274e+00 3.321506358133692882e-01 2.848943926256666814e-01 5.492585224217642059e-01 7.925663546808065299e-03
3.904766298717483528e-04 1.023235735198300619e-02 3.738645907233086041e-02 4.280336698244743138e-02 8.595064979005598294e-03 4.105850667438194421e-03 1.076172820721293770e-02 1.542935186542194613e-04
