3.229386584447247878e+04 1.495336444687965695e+03 1.878274097442626953e+03
3.246473285952259903e+04 2.243004667031948429e+03 1.915649932861328125e+03
3.195213181437224193e+04 2.741450148594603888e+03 1.873753967285156250e+03
3.007259464882093380e+04 3.239895630157258893e+03 1.860579416275024414e+03
3.229386584447247878e+04 3.239895630157258893e+03 1.861425354003906250e+03
3.178126479932212169e+04 3.489118370938586850e+03 1.872213863372802734e+03
2.904739255852021961e+04 3.738341111719914352e+03 1.860386713027954102e+03
3.007259464882093380e+04 3.738341111719914352e+03 1.850291614532470703e+03
1.845363762541284450e+04 3.987563852501241854e+03 1.853031074523925781e+03
3.212299882942235854e+04 3.987563852501241854e+03 1.863206188201904297e+03
2.973086061872069331e+04 4.236786593282569811e+03 1.856155261993408203e+03
3.178126479932212169e+04 4.236786593282569811e+03 1.889388734817504883e+03
1.913710568561332184e+04 4.486009334063896858e+03 1.878327116012573242e+03
3.229386584447247878e+04 4.486009334063896858e+03 1.857655744552612305e+03
2.955999360367057670e+04 4.735232074845224815e+03 1.886549285888671875e+03
3.178126479932212169e+04 4.735232074845224815e+03 1.858271623611450195e+03
2.785132345316938517e+04 4.984454815626551863e+03 1.861617435455322266e+03
3.058519569397129089e+04 5.233677556407879820e+03 1.956752038955688477e+03
1.828277061036272789e+04 5.233677556407879820e+03 1.865356966018676758e+03
3.007259464882093380e+04 5.233677556407879820e+03 2.046322229385375977e+03
1.879537165551308135e+04 5.233677556407879820e+03 1.866372629165649414e+03
3.195213181437224193e+04 5.482900297189207777e+03 1.863787900924682617e+03
2.033317479096415263e+04 5.482900297189207777e+03 1.860925409317016602e+03
3.092692972407152774e+04 5.482900297189207777e+03 1.866834859848022461e+03
1.896623867056320159e+04 5.732123037970534824e+03 1.958534814834594727e+03
1.725756852006201370e+04 5.732123037970534824e+03 1.857100545883178711e+03
2.990172763377081355e+04 5.732123037970534824e+03 1.992114822387695312e+03
1.811190359531260765e+04 5.732123037970534824e+03 1.980342304229736328e+03
3.041432867892117065e+04 5.732123037970534824e+03 2.011009433746337891e+03
1.947883971571355869e+04 5.732123037970534824e+03 1.937826120376586914e+03
1.845363762541284450e+04 5.732123037970534824e+03 1.926295583724975586e+03
3.092692972407152774e+04 5.981345778751862781e+03 1.870921932220458984e+03
2.067490882106439312e+04 5.981345778751862781e+03 1.883580732345581055e+03
1.315676015885915876e+04 5.981345778751862781e+03 1.856030538558959961e+03
1.982057374581379554e+04 5.981345778751862781e+03 1.964027452468872070e+03
1.759930255016225055e+04 5.981345778751862781e+03 1.860365407943725586e+03
2.938912658862045646e+04 5.981345778751862781e+03 1.863588182449340820e+03
2.904739255852021961e+04 6.230568519533190738e+03 1.877744804382324219e+03
1.930797270066343845e+04 6.230568519533190738e+03 1.873701288223266602e+03
3.024346166387105040e+04 6.230568519533190738e+03 1.993236047744750977e+03
2.016230777591403603e+04 6.230568519533190738e+03 1.857523408889770508e+03
1.281502612875892009e+04 6.230568519533190738e+03 1.855801137924194336e+03
3.058519569397129089e+04 6.230568519533190738e+03 1.902532949447631836e+03
2.511745121236748309e+04 6.479791260314517785e+03 1.883535707473754883e+03
1.230242508360856300e+04 6.479791260314517785e+03 1.855628307342529297e+03
2.973086061872069331e+04 6.479791260314517785e+03 2.021935569763183594e+03
2.938912658862045646e+04 6.479791260314517785e+03 1.940645263671875000e+03
1.144809000835796905e+04 6.729014001095845742e+03 1.864737850189208984e+03
1.759930255016225055e+04 6.729014001095845742e+03 1.853551761627197266e+03
2.648438733276843413e+04 6.729014001095845742e+03 1.872891708374023438e+03
3.041432867892117065e+04 6.729014001095845742e+03 1.927920434951782227e+03
2.580091927256796043e+04 6.729014001095845742e+03 1.881665149688720703e+03
1.896623867056320159e+04 6.729014001095845742e+03 1.867089996337890625e+03
2.460485016721712600e+04 6.729014001095845742e+03 1.874459251403808594e+03
2.614265330266819728e+04 6.729014001095845742e+03 1.850927959442138672e+03
3.007259464882093380e+04 6.729014001095845742e+03 2.028794231414794922e+03
1.947883971571355869e+04 6.978236741877173699e+03 1.867808803558349609e+03
1.845363762541284450e+04 6.978236741877173699e+03 1.934399307250976562e+03
1.196069105350832615e+04 6.978236741877173699e+03 1.915055620193481445e+03
2.528831822741760334e+04 6.978236741877173699e+03 1.904398853302001953e+03
2.973086061872069331e+04 6.978236741877173699e+03 1.889496736526489258e+03
1.794103658026248740e+04 6.978236741877173699e+03 1.905500009536743164e+03
2.494658419731736649e+04 6.978236741877173699e+03 2.008075895309448242e+03
2.443398315216700939e+04 7.227459482658500747e+03 1.919448980331420898e+03
2.631352031771831753e+04 7.227459482658500747e+03 1.898980665206909180e+03
1.896623867056320159e+04 7.227459482658500747e+03 2.073631504058837891e+03
3.024346166387105040e+04 7.227459482658500747e+03 1.878275882720947266e+03
2.306704703176605472e+04 7.476682223439828704e+03 1.869259733200073242e+03
2.990172763377081355e+04 7.476682223439828704e+03 1.857959075927734375e+03
2.580091927256796043e+04 7.476682223439828704e+03 1.969442146301269531e+03
